boolean ,tf,tfdf,embedding,sentence_embeddings,score
0.6508812327181561,0.7114041402036198,0.7223882593499632,0.5341964446199245,0.17404964606528386,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.23455905848624603,0.40393420773930944,0.43677363359962174,0.14054344408214092,-0.017243166628759354,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5859825001086201,0.6313104364943365,0.6421252741907701,0.6069500340769688,0.3220030149367327,1
0.4300853605573795,0.3999700036444179,0.39885880166224685,0.516007705591619,0.27043085253535537,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5829783900352523,0.6424959405186146,0.6470178543200837,0.6806672098544928,0.293283572090933,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6151490579745877,0.6739656594949908,0.6810025253650248,0.6020634540356695,0.17327027430874295,1
0.543061366020147,0.625237399412656,0.6302022766196543,0.562298535162376,0.19229863730854252,1
0.0,0.0,0.0,0.0,0.0,1
0.42414817786146036,0.4890009852501598,0.49748037209346846,0.5261045205406845,0.263845839737769,1
0.49323700851408664,0.5642156772038167,0.5857749370853494,0.6112454218022964,0.17678047949448228,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.468768683921819,0.5904063035656827,0.5984143004342021,0.5788351808602993,0.13867583284154533,1
0.0,0.0,0.0,0.0,0.0,1
0.3198189574232329,0.35430819176387174,0.3545645330433849,0.5366673113571273,0.24099730872128727,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6493526322762415,0.7091044652370894,0.719703086371859,0.5081094608455896,0.22546068939380348,1
0.49431978612538513,0.5827292310533878,0.6104137808641755,0.595000129858298,0.21021216494097775,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.7686739268021056,0.8391113655667306,0.848040544431148,0.6912420696609622,0.15030198443967563,1
0.38801678500331305,0.4244570798171001,0.4088085508714839,0.759584978222847,0.3622383500138919,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5267901566472707,0.5832329760675127,0.5949019378913841,0.5936863846644493,0.14644276909218337,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5222406914952562,0.5593761158930485,0.5424452310209193,0.5382675463051507,0.1993338747909575,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1
0.5174751094052993,0.6273366974032567,0.6432957487691551,0.6159568277116005,0.424002974202337,1
0.5270301012244718,0.5671626456735551,0.5420664352380771,0.5424753722142089,0.28930659574160184,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.536470594719952,0.5585256698502679,0.5459420343868497,0.5136927845464512,0.2510934648532632,1
0.0,0.0,0.0,0.0,0.0,1
0.6425939651071024,0.7357182095146914,0.7324894152119263,0.5158505891886307,0.2611732314398978,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4982452638867912,0.6649817516620341,0.6827873372916162,0.6118865683674812,0.33189539645368665,1
0.0,0.0,0.0,0.0,0.0,1
0.10021593663786792,0.13501415146527795,0.10505013921387708,0.5918754413723946,0.03295884816907346,1
0.3787866795348566,0.4230368720566281,0.4203738880414849,0.5657666851766407,0.3470355434692465,1
0.0,0.0,0.0,0.0,0.0,1
0.48211175744750845,0.5109684945803181,0.511313335010371,0.5595735329996656,0.12937824545531637,1
0.7569196235057796,0.7859824611922378,0.787110396875998,0.7098588772591145,0.20180990277153868,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4184807567582244,0.5025572184301508,0.49787970753838745,0.6468186900019646,0.34182000113651156,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5377706973222207,0.6577939800907354,0.675987429751611,0.6264907866051155,0.16148571738795864,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5066497298641369,0.6413294958237122,0.656651798393224,0.568842412569584,0.31554331312863493,1
0.529970493319937,0.5402023422649604,0.5334803107502291,0.45537724347333564,0.08473794996024656,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.28905292797000093,0.4242849866937154,0.4551708619386917,0.17111100256443024,-0.033693940844386816,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5351692406713725,0.6273668362487625,0.6092633633914548,0.5842089043422178,0.2427988232917745,1
0.5884229214598113,0.6310972480344903,0.6372625302719968,0.45030297990888357,0.14844697109947447,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.7178321221046179,0.7612870982770765,0.7565131298629629,0.6959872908712853,0.1505818820270222,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.486345168309553,0.5400478999790881,0.5452263650701553,0.6341963050457148,0.3751070755748795,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4496791339032972,0.4950577973447034,0.48360674012139004,0.6000314516680582,0.22040962639979886,1
0.718047358670331,0.7402901866859378,0.7336110151453291,0.6513127593421623,0.18768658027616575,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5029056235583157,0.5552837543291443,0.5475835623052043,0.5011491255691418,0.20752992909043455,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.48727858741152397,0.5924248501031378,0.6105335734284025,0.531846887503679,0.30368583349403566,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.7020432450008157,0.7182479613662424,0.704679567811286,0.6786740135009351,0.22881114916067177,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.7816981577108687,0.790283427857669,0.8044190351680242,0.4871238072713216,0.22562324504057565,1
0.461556297702465,0.5175837538495711,0.5271279844587292,0.570594400089855,0.18262971096798233,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5878703008057736,0.6541828042522512,0.6661298770133438,0.7399354969913309,0.1083270382157273,0
0.0,0.0,0.0,0.0,0.0,1
0.560726418103141,0.6254040408823,0.6037053414815431,0.5781505744565617,0.26653528077539784,1
0.0,0.0,0.0,0.0,0.0,1
0.3508501461529997,0.3153483339616815,0.31056760113001813,0.5446477377166351,0.2881871360392931,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
